Latitude,Longitude,ntl
26.85833295,81.02916683,37.64843
17.42083287,78.54583348,36.96082
28.74999963,77.15000014,40.720859999999995
22.32083291,73.20833344,35.087340000000005
12.90416617,77.50833347,48.2581
17.46249954,78.42500015,53.40545
28.63749963,77.17083347,37.00393
17.44583287,78.46666681,41.87645
25.2874996,83.00000018,44.92901
12.9999995,77.56666681,46.49946
13.16666617,80.27500016,76.33372
26.42916628,80.32916683,48.4864
26.87499962,80.8833335,70.25458
12.8874995,77.55416681,53.474759999999996
22.59166625,88.35416689,49.191140000000004
22.33333291,69.83750008,42.82747
17.34166621,78.51250015,48.9875
21.13749957,79.11250015,48.49492
18.82499955,79.57916682,54.661030000000004
20.99999957,86.01666687,54.19981
23.22916625,77.40000014,43.68865
15.83333286,74.52083345,49.897459999999995
17.49583287,78.50416681,56.36155
25.19583294,75.85416679,38.035270000000004
27.44166629,95.37500028,50.126290000000004
16.19583286,77.35416681,37.90777
28.6291663,77.29583347,46.6833
20.78749957,85.2500002,45.6736
22.06249958,88.10833356,57.887130000000006
17.66666621,75.90833346,39.748329999999996
28.5666663,77.22500014,71.23815
9.91666615,78.11666681,40.84271
23.06249958,81.78333351,48.9549
23.83749959,80.3958335,39.45045
20.94999957,86.05416687,38.15802
28.73749963,77.15000014,47.21206
20.2708329,85.84166687,35.11193
13.15416617,80.28750016,57.83568
13.04166617,77.50000014,53.40152
28.5541663,77.1041668,78.41162
25.45416627,78.56666682,48.263740000000006
28.6666663,77.36666681,37.410070000000005
19.03749955,73.0750001,38.53764
22.57916625,88.45000023,48.60083
28.34166629,77.32083347,40.66537
28.66249963,77.08750014,51.345859999999995
12.97083284,77.59583347,46.1558
16.07083286,78.87083348,54.372890000000005
21.62083291,73.0375001,36.61242
23.17499959,75.78750013,45.99255
25.39166627,81.87500017,38.14982
17.34999954,78.52083348,69.27565
12.98333284,80.16250016,123.54088999999999
24.61666626,77.03750014,38.75735
20.9958329,86.01250021,42.95779
28.7166663,77.26250014,50.2599
17.38749954,78.44583348,85.43047
12.9499995,77.61666681,76.58529
19.02499955,73.0375001,41.71247
19.29999955,73.0625001,55.409119999999994
17.41666621,78.57083348,42.28204
13.02083284,80.22500016,37.17322
23.37499959,85.30416687,35.35983
25.95833294,80.85416683,44.062909999999995
17.65416621,75.91250013,42.90506
26.29999961,94.05416694,38.87642
19.02083289,72.84166677,44.18999
12.97083284,77.56250014,90.22784
26.47499961,80.2833335,47.90653
12.98333284,77.57083347,64.75836
23.67083292,86.09166688,35.36139
28.39583296,77.2916668,46.2141
28.37916629,77.32500014,41.22531
22.59999958,88.41666689,41.23729
28.57083296,77.33333347,57.579269999999994
23.63749959,85.3250002,36.3049
12.7249995,77.2791668,45.45669
21.09166624,72.62916677,35.4712
28.51666629,77.0041668,46.03973
13.32499951,75.77500013,36.3317
28.53333296,77.2416668,36.33452
28.72083296,77.2166668,49.896359999999994
20.9583329,86.01666687,47.20004
12.94583284,77.70000014,59.47149
27.16249962,78.00833348,38.1419
13.15416617,77.70416681,78.45984
12.9874995,77.56666681,69.3635
17.50416621,78.46666681,45.323890000000006
19.23333289,73.16250011,47.45115
26.78749961,94.66666694,46.21382
22.37499958,69.86250008,48.23894
18.93333288,72.8375001,38.515409999999996
19.31249955,84.78333353,58.07456
19.14166622,72.8250001,37.63391
19.09999955,72.8750001,124.26673999999998
13.09166617,77.54166681,42.87015
25.91249961,81.3208335,64.82082
19.79583289,85.82083354,35.67337
22.70416625,75.87083346,35.39289
17.49583287,78.40000015,41.52797
26.79999961,94.69166694,49.62959
19.09999955,72.87083344,94.56279
22.32083291,69.85833341,156.21284
28.62499963,77.03750014,75.70607
28.8166663,79.02500015,52.54234
21.1208329,79.12083349,37.51992
28.6041663,77.32916681,54.92699
19.22083289,73.15833344,48.74838
12.89166617,77.55833347,62.895140000000005
17.24583287,80.14166683,40.650040000000004
13.01666617,77.60000014,62.1268
28.5541663,77.18750014,44.61356
12.8499995,77.67500014,56.28556999999999
17.51666621,78.46250015,41.09892
28.7166663,77.15000014,40.61518
32.708333,74.87083345,35.27303
26.45833295,80.35416683,54.07719
28.56249963,77.1666668,53.03957
12.97916617,77.64166681,43.13498
28.42499963,77.32500014,39.42102
17.50833287,78.50833348,47.371340000000004
17.43749954,78.50416681,59.193
21.19166624,72.85833344,35.6963
25.4624996,81.82916684,42.20728
28.53333296,77.45833347,36.07918
13.0624995,77.56666681,41.22679
12.94583284,77.56666681,55.38078
28.5666663,77.25833347,53.98197
24.7624996,74.61250012,45.086009999999995
17.38749954,78.43333348,61.72042
17.33333287,78.59583348,39.138290000000005
17.37916621,78.45833348,131.81932
25.29583294,71.76250009,36.314029999999995
22.32083291,69.91666675,49.6355
28.68749963,77.17500014,53.02038
15.16666619,76.66250013,55.07618000000001
12.9124995,77.55833347,86.79046
21.67083291,72.56666677,61.38901
28.5791663,77.0916668,39.99926
12.90416617,77.55000014,66.55351
26.85416628,80.9458335,67.94530999999999
12.9124995,77.57083347,87.43699000000001
28.64999963,77.0916668,57.0053
13.20416617,77.70000014,150.8795
25.45833294,78.57083348,53.23829
22.39166625,73.11666677,43.79521
28.62083296,77.19583347,54.4386
17.39166621,78.54583348,45.34356
19.22916622,73.13333344,41.789120000000004
22.33749958,69.74166674,67.08606999999999
28.6041663,77.0791668,53.07131
28.5291663,77.15833347,38.46613
17.42916621,78.44166681,38.306259999999995
22.77499958,86.18750021,61.12999
25.32083294,82.99583352,51.22772
28.72083296,77.17083347,80.28687
12.97916617,77.71666681,51.96212
28.58333296,77.35416681,57.56009
28.65833296,77.28333347,43.66662
22.36666625,69.87916675,173.11196999999999
18.68749955,73.04583344,51.86482
19.14999955,72.99583344,54.57855
28.58333296,77.43750014,54.54484
19.41666622,72.8250001,39.60792
28.73333296,77.0666668,35.45843
23.64583292,86.92916688,38.27384
28.67083296,77.18333347,59.61221
24.62083293,77.0416668,51.48908
17.40833287,78.40416681,45.52531
17.49999954,78.50000015,44.65228
13.0249995,77.67500014,60.24485
21.1583329,79.11250015,52.88183000000001
28.68333296,77.03750014,39.28609
20.97499957,85.99583354,110.41885
27.19999962,77.94166681,37.45793
17.24583287,80.14583349,36.940670000000004
25.45416627,81.81666684,38.64201
13.09166617,77.55416681,44.6035
26.47499961,80.3583335,42.64529
12.95833284,77.74583348,36.13856
17.43749954,78.36666681,40.10217
28.65833296,77.1916668,60.9348
