Latitude,Longitude,ntl
18.82916622,74.36666678,9.82654
19.45416622,73.32916677,9.23905
28.7041663,77.23750014,26.49063
28.48749963,77.17083347,17.08929
17.13749954,76.94583347,20.96655
30.17916631,74.50000012,8.1604
29.1916663,73.20416677,9.69305
12.90833284,80.08750016,14.24451
28.11249963,76.6041668,17.61516
13.61249951,79.45000016,19.73862
23.02499958,72.6875001,18.53015
32.34999966,75.43750012,9.94107
21.90833291,83.37916685,14.29305
21.21249957,81.65833351,20.055989999999998
28.75833296,77.25833347,8.723989999999999
22.31666625,82.51250018,9.42533
21.01666623,75.57083346,21.86541
24.06666626,82.63333351,11.666139999999999
27.58749962,78.06250014,15.611229999999999
23.00416625,72.61666677,26.917140000000003
28.39166629,77.84166681,13.67322
29.80833297,77.58750014,10.55555
23.44583292,68.69166674,11.53646
31.32083298,75.55000012,26.90451
31.34999965,74.69166678,9.73141
22.09999958,85.33333354,8.3603
22.90833292,74.55833345,11.92683
13.0499995,80.22916683,31.25005
22.72916625,88.47916689,13.10672
22.68749958,88.45833356,17.44431
30.88333298,75.84166679,28.663220000000003
23.71249959,86.44166688,15.84896
25.31666627,83.02083352,28.678490000000004
25.76666627,87.48333355,12.04363
18.46249955,73.92083344,14.447470000000001
24.5749996,80.81250017,8.48592
29.37083297,77.01250014,11.07158
8.7083328,77.75000014,22.35389
25.91249961,93.72916694,13.783029999999998
26.47083295,74.59166678,8.97883
18.97083289,72.8125001,31.42715
21.75833291,72.17083343,8.20172
19.08749955,73.0750001,10.45236
29.0916663,77.92083348,10.615969999999999
25.02083293,88.12916689,11.48701
18.39999955,74.52500012,15.7071
23.73333292,86.85000021,12.297239999999999
18.64166622,73.81250011,12.73707
10.79166615,76.64583347,8.43098
25.35833294,83.02916685,16.24212
27.54999962,73.47916677,15.76126
27.94583296,80.79166683,18.13745
17.59583287,78.11250014,9.09095
14.02916618,75.92500013,10.56893
28.75833296,77.20833347,11.44684
17.59166621,83.09166685,24.391920000000002
20.91249957,70.38333342,9.69422
28.78333296,77.50416681,12.5598
21.24166624,72.85416677,27.15182
26.89999962,76.33750013,21.71699
21.12916624,72.84583344,16.01851
28.34999963,77.52083347,8.35573
28.72083296,76.15833346,27.0207
23.09999958,72.65416677,9.1579
26.79583295,75.79166679,9.675930000000001
22.37916625,69.90833341,8.46326
21.09166624,81.04166683,28.199659999999998
26.17916628,73.70833344,15.195310000000001
23.84583292,78.72500015,13.44115
29.79583297,76.92500014,17.779239999999998
28.42499963,77.14583347,12.438410000000001
26.78333295,80.9458335,30.86621
28.54999963,77.55833347,18.22138
25.62083294,85.07083353,9.82017
21.22916624,81.65416684,29.33455
22.01249958,82.66666685,18.23779
27.79999962,75.03333345,11.57017
30.37083298,76.85000013,18.83525
20.2708329,85.82500021,28.934379999999997
27.09583295,77.66666681,13.1352
18.61666622,73.87500011,13.133020000000002
23.61666626,75.10416679,8.54482
22.62083291,75.75833346,8.21003
28.33749963,79.42500016,22.68705
23.77916626,85.5500002,23.47546
17.52083287,78.40000015,19.08455
26.78333295,81.0208335,8.901019999999999
30.47083298,74.50833345,17.271379999999997
26.73749961,80.8458335,9.49465
19.19166622,72.94166677,30.31901
27.22499962,77.92500014,9.6213
28.47499963,76.9666668,25.91226
13.29583284,80.33750016,15.020229999999998
19.70833289,79.22500015,14.280560000000001
18.66666622,78.07916681,13.33274
30.13333297,77.25833347,12.38374
22.23749958,84.83333353,8.07441
14.37499951,75.09166679,9.12676
17.58749954,80.67916683,12.36026
15.81249953,78.05000014,11.23928
14.19999951,79.16250015,8.292819999999999
26.72083295,83.42916685,10.47588
17.92499954,73.66250011,9.56484
26.75416628,79.06250015,10.18148
19.19583289,72.85416677,21.65479
21.22916624,72.8375001,23.49308
28.91249963,76.5666668,17.32538
21.75833291,72.12083343,13.39603
17.34166621,78.41250015,23.36486
25.76666627,87.46666689,13.208479999999998
13.0499995,77.53750014,21.4471
30.63333298,76.83750013,11.01218
25.52083294,87.56666689,10.887080000000001
17.49166621,78.36250015,30.613670000000003
31.39166632,76.3791668,12.41032
12.94166617,79.14166682,13.21279
28.50416629,77.1041668,24.92108
27.17499962,75.60833346,13.742579999999998
17.65416621,83.06666685,15.74
30.72499965,76.82083347,12.10472
17.43333287,78.59583348,17.81569
20.85416623,86.32916688,10.02104
31.70833299,74.80416678,30.8973
11.50833283,79.47916682,11.82415
29.79999964,75.82500013,10.394739999999999
13.14583284,80.25000016,13.10523
30.54999964,79.57083349,12.39424
27.86249962,78.05833348,15.308229999999998
22.46249958,88.13333356,17.37698
12.57083283,80.13750016,8.61537
31.22499965,75.75416679,10.44316
17.31249954,78.51250015,22.26785
23.24999959,77.40833347,29.95522
22.29999958,73.25833344,11.16133
31.37916632,75.15000012,32.77613
19.12916622,72.86666677,25.40708
26.07083294,83.70833352,10.81882
13.93333284,75.56666679,34.07582
28.70833296,77.44583347,11.69859
22.31666625,69.60416674,8.74491
32.67499966,74.91250012,34.01656
13.0499995,80.2583335,28.92953
15.21249952,79.90833349,8.784880000000001
13.06666617,77.46666681,8.5581
13.01666617,77.01250014,8.94041
21.16249957,72.6500001,30.4273
16.7166662,75.06250012,8.654860000000001
23.82499959,78.77500015,9.346969999999999
22.35833291,69.83750008,23.53922
23.49999959,68.5833334,13.4115
20.9708329,85.1500002,9.21294
12.86666617,77.60416681,25.46781
30.38333298,78.44583348,9.15819
18.56249955,73.88750011,19.98643
14.82916619,76.22500013,22.26173
28.44583296,78.78333348,29.635070000000002
26.75416628,83.34166685,16.184620000000002
12.86666617,80.24166683,11.82503
28.93749963,77.69583347,9.85861
19.13333289,72.93333344,28.52651
26.40833294,81.1333335,9.64321
25.34583294,72.63333343,14.22429
21.2208329,81.65833351,21.62005
23.96249959,86.80833355,11.68356
20.27499956,72.9375001,9.37077
28.9916663,77.0041668,12.583919999999999
31.06249965,76.30833346,8.89134
18.69166622,78.11250014,19.09285
13.35416617,74.78333345,17.255879999999998
17.52916621,78.35000015,21.52158
13.26666617,76.4666668,12.26388
21.19166624,79.13750015,8.28707
18.73749955,73.80416678,11.11306
28.57499963,77.00000014,9.24695
26.93749962,80.98750017,8.36326
23.05416625,70.14583341,10.84272
28.47083296,77.08333347,25.22304
30.22499964,75.04583345,10.157160000000001
25.62083294,74.17916678,8.156830000000001
27.01249962,78.12500014,19.50158
28.58333296,77.28750014,13.84794
23.38333292,88.49166689,8.332880000000001
20.8958329,77.76666681,8.39986
28.6416663,77.44583347,26.49345
15.84166619,80.3708335,9.46686
30.50833298,76.80000013,11.40082
15.52499952,73.83333344,10.58664
26.61666628,74.84583345,13.62305
26.95416628,75.75000013,22.85761
23.24583292,77.44166681,22.56169
23.72083292,86.45000021,11.402519999999999
21.77083291,83.45416685,8.80814
21.86249957,77.93333348,8.33512
23.76249959,86.41250021,20.61334
23.12499959,73.60000011,10.17067
25.57083294,87.55416689,8.67527
27.21666628,79.02500015,14.35566
18.58333288,73.90833344,18.713279999999997
25.27916627,82.43333351,8.019969999999999
13.05833284,80.15416683,22.77454
29.83749964,76.10833346,8.38747
28.44166629,77.32500014,14.8011
29.92083297,77.53333347,14.13614
30.45416631,78.07916681,18.9133
22.33333291,73.15416677,29.605959999999996
26.76666628,80.91666683,22.727510000000002
19.94999956,73.74583344,21.16335
25.47083294,81.80833351,11.52241
20.89166623,85.00833353,14.50743
21.81249957,80.20000016,9.03303
22.61249958,88.45000023,22.800179999999997
28.42083296,77.00833347,21.82154
16.99583287,82.27500018,10.57253
30.82916631,75.16250012,16.03206
14.75833285,78.54583348,10.716619999999999
19.39166622,72.8500001,13.353029999999999
21.18749957,81.21250017,16.14825
13.0999995,80.20416683,17.832079999999998
23.18749959,81.56250017,16.87169
19.36666622,72.8250001,11.361
26.80833295,75.76250013,9.84949
28.52499963,76.15000013,12.89827
18.46249955,73.85416678,22.71039
22.82083292,86.17083354,23.89292
28.68749963,76.92500014,18.0108
19.10416622,78.34166681,17.93114
20.86666623,70.56666675,12.80424
12.90833284,74.86250012,9.055439999999999
10.37916615,78.80833348,8.16463
28.52083296,77.3041668,28.772859999999998
20.96249957,86.11250021,10.42971
13.1124995,77.56666681,28.405
17.46249954,80.66666683,12.6892
12.85416617,77.62083347,13.120020000000002
13.0124995,80.18333349,16.91358
22.79166625,75.83333346,9.061
15.87083286,74.53333345,22.24203
22.34999958,82.52916685,17.51866
