Latitude,Longitude,ntl
26.11666628,82.82500018,0.44678
30.32916631,77.17083347,0.8722
26.59166628,76.62500013,1.52352
23.11666625,76.88750013,0.5576
26.90416628,76.85000013,4.27731
26.39999961,83.61666686,0.43475
20.4833329,75.07083345,0.3946
13.56666618,77.51250014,1.09626
26.96666628,83.71666686,0.5302
19.74166622,74.28750011,0.701
23.69166626,84.93333353,0.35658
16.2291662,77.1916668,0.41775
33.358333,74.71250012,0.59945
27.04999962,73.65833344,0.60836
29.16249963,77.98750014,1.6964299999999999
30.60833298,78.11250014,0.21399
16.29583286,75.17083345,0.56092
26.51249961,76.13333346,0.81679
24.39166626,92.55416693,0.5241100000000001
12.9374995,74.83750012,4.56123
22.68749958,87.00000022,1.11271
13.69166618,76.79583347,0.27245
18.89166622,74.59583345,1.41378
26.87083295,93.4083336,0.49266000000000004
16.0541662,77.64583347,0.40784000000000004
20.81666623,77.52500014,0.8309200000000001
32.28749966,75.38333346,1.11453
26.93333295,80.23750016,0.42496999999999996
27.02499962,74.93333345,0.47381999999999996
19.74999956,78.81250015,0.37321
15.74583286,75.24166679,0.4001
31.06666632,74.80000012,0.73959
25.5249996,78.51250015,2.91653
27.27499962,77.81666681,1.63683
11.50416616,79.22500015,0.43187
14.42083285,79.79166682,0.6685800000000001
13.76666618,76.8541668,2.5446299999999997
25.30833294,76.62083347,0.46448
25.62916627,84.6375002,0.75389
17.1666662,74.39583345,0.64812
21.94999958,81.62083351,0.8833200000000001
23.37083292,84.87916687,0.57393
30.27083298,77.32083347,1.02249
24.8874996,86.95833355,2.36004
25.60833294,73.62916678,0.38416999999999996
17.93333288,74.26250011,0.39926
30.23749964,77.0291668,1.9766099999999998
18.83749955,83.13750018,0.26869
21.00416623,74.30000011,0.42286
27.77499962,76.23333346,2.75413
23.15833292,74.02500011,1.02052
30.93749965,76.7666668,1.93766
27.07499962,83.44583352,0.55721
26.55416628,84.30833353,0.49878999999999996
14.56249952,79.74583349,0.51983
21.83333291,78.05833348,0.31406
16.42499953,76.2041668,0.29201
24.75833293,84.54166686,0.60129
18.75416622,79.74166682,0.44977
23.76249959,80.36666683,1.45971
16.63333287,77.23333347,0.40152
25.71666627,74.36666678,0.5714100000000001
25.60416627,83.09166685,0.7024699999999999
18.35833288,74.82916679,1.59734
25.44166627,81.99583351,1.18339
31.29999965,75.52500012,2.66234
26.08749961,87.49166689,0.8595
14.99583285,74.04583345,2.25001
22.84166625,72.14583343,0.55597
22.06249958,83.89583352,0.80483
23.67916626,80.10000016,0.53873
31.58749965,75.02083345,1.5007700000000002
30.84999965,75.22083345,0.65256
24.54583293,74.08750011,1.27104
30.45416631,77.05000014,2.24825
20.70416623,83.17083352,0.72675
27.01666628,74.35000011,0.28929
24.69166626,74.16666678,0.5039
26.51249961,88.53333356,0.47553999999999996
21.49166624,73.25833344,0.59949
21.83333291,85.43333354,3.0223
14.02083285,78.73333348,0.49768999999999997
19.18749955,75.11666679,0.99192
20.18749956,78.54583348,0.29982
